relpath	collection	family	format	nvars	class	copied	bytes
evalgm/WPMS/MaxClique/brock200_3.clq.wcsp	evalgm	MaxClique	wcsp	200	boolean	yes	309670
evalgm/WPMS/MaxClique/brock200_4.clq.wcsp	evalgm	MaxClique	wcsp	200	boolean	yes	269406
evalgm/WPMS/MaxClique/brock400_1.clq.wcsp	evalgm	MaxClique	wcsp	400	boolean	yes	800597
evalgm/WPMS/MaxClique/brock400_2.clq.wcsp	evalgm	MaxClique	wcsp	400	boolean	yes	798195
evalgm/WPMS/MaxClique/brock400_3.clq.wcsp	evalgm	MaxClique	wcsp	400	boolean	yes	802272
evalgm/WPMS/MaxClique/brock400_4.clq.wcsp	evalgm	MaxClique	wcsp	400	boolean	yes	799004
evalgm/WPMS/MaxClique/brock800_1.clq.wcsp	evalgm	MaxClique	wcsp	800	boolean	yes	4470375
evalgm/WPMS/MaxClique/brock800_2.clq.wcsp	evalgm	MaxClique	wcsp	800	boolean	yes	4444184
evalgm/WPMS/MaxClique/brock800_3.clq.wcsp	evalgm	MaxClique	wcsp	800	boolean	yes	4477453
evalgm/WPMS/MaxClique/brock800_4.clq.wcsp	evalgm	MaxClique	wcsp	800	boolean	yes	4464913
evalgm/WPMS/MaxClique/c-fat200-1.clq.wcsp	evalgm	MaxClique	wcsp	200	boolean	yes	718764
evalgm/WPMS/MaxClique/c-fat200-2.clq.wcsp	evalgm	MaxClique	wcsp	200	boolean	yes	652581
evalgm/WPMS/MaxClique/c-fat200-5.clq.wcsp	evalgm	MaxClique	wcsp	200	boolean	yes	448824
evalgm/WPMS/MaxClique/c-fat500-10.clq.wcsp	evalgm	MaxClique	wcsp	500	boolean	yes	3101462
evalgm/WPMS/MaxClique/c-fat500-1.clq.wcsp	evalgm	MaxClique	wcsp	500	boolean	yes	4769679
evalgm/WPMS/MaxClique/c-fat500-2.clq.wcsp	evalgm	MaxClique	wcsp	500	boolean	yes	4584519
evalgm/WPMS/MaxClique/c-fat500-5.clq.wcsp	evalgm	MaxClique	wcsp	500	boolean	yes	4028595
evalgm/WPMS/MaxClique/hamming10-2.clq.wcsp	evalgm	MaxClique	wcsp	1024	boolean	yes	232548
evalgm/WPMS/MaxClique/hamming10-4.clq.wcsp	evalgm	MaxClique	wcsp	1024	boolean	yes	3682039
evalgm/WPMS/MaxClique/hamming6-2.clq.wcsp	evalgm	MaxClique	wcsp	64	boolean	yes	8331
evalgm/WPMS/MaxClique/hamming6-4.clq.wcsp	evalgm	MaxClique	wcsp	64	boolean	yes	49422
evalgm/WPMS/MaxClique/hamming8-2.clq.wcsp	evalgm	MaxClique	wcsp	256	boolean	yes	45622
evalgm/WPMS/MaxClique/hamming8-4.clq.wcsp	evalgm	MaxClique	wcsp	256	boolean	yes	466463
evalgm/WPMS/MaxClique/johnson16-2-4.clq.wcsp	evalgm	MaxClique	wcsp	120	boolean	yes	66670
evalgm/WPMS/MaxClique/johnson32-2-4.clq.wcsp	evalgm	MaxClique	wcsp	496	boolean	yes	599423
evalgm/WPMS/MaxClique/johnson8-2-4.clq.wcsp	evalgm	MaxClique	wcsp	28	boolean	yes	6663
evalgm/WPMS/MaxClique/johnson8-4-4.clq.wcsp	evalgm	MaxClique	wcsp	70	boolean	yes	21967
evalgm/WPMS/MaxClique/keller4.clq.wcsp	evalgm	MaxClique	wcsp	171	boolean	yes	201410
evalgm/WPMS/MaxClique/keller5.clq.wcsp	evalgm	MaxClique	wcsp	776	boolean	yes	2986823
evalgm/WPMS/MaxClique/MANN_a27.clq.wcsp	evalgm	MaxClique	wcsp	378	boolean	yes	35606
evalgm/WPMS/MaxClique/MANN_a45.clq.wcsp	evalgm	MaxClique	wcsp	1035	boolean	yes	103662
evalgm/WPMS/MaxClique/MANN_a81.clq.wcsp	evalgm	MaxClique	wcsp	3321	boolean	yes	347562
evalgm/WPMS/MaxClique/MANN_a9.clq.wcsp	evalgm	MaxClique	wcsp	45	boolean	yes	3532
evalgm/WPMS/MaxClique/p_hat1000-1.clq.wcsp	evalgm	MaxClique	wcsp	1000	boolean	yes	15406549
evalgm/WPMS/MaxClique/p_hat1000-2.clq.wcsp	evalgm	MaxClique	wcsp	1000	boolean	yes	10408701
evalgm/WPMS/MaxClique/p_hat1000-3.clq.wcsp	evalgm	MaxClique	wcsp	1000	boolean	yes	5232106
evalgm/WPMS/MaxClique/p_hat300-1.clq.wcsp	evalgm	MaxClique	wcsp	300	boolean	yes	1337923
evalgm/WPMS/MaxClique/p_hat300-2.clq.wcsp	evalgm	MaxClique	wcsp	300	boolean	yes	905840
evalgm/WPMS/MaxClique/p_hat300-3.clq.wcsp	evalgm	MaxClique	wcsp	300	boolean	yes	456029
evalgm/WPMS/MaxClique/p_hat500-1.clq.wcsp	evalgm	MaxClique	wcsp	500	boolean	yes	3697029
evalgm/WPMS/MaxClique/p_hat500-2.clq.wcsp	evalgm	MaxClique	wcsp	500	boolean	yes	2455457
evalgm/WPMS/MaxClique/p_hat500-3.clq.wcsp	evalgm	MaxClique	wcsp	500	boolean	yes	1235157
evalgm/WPMS/MaxClique/p_hat700-1.clq.wcsp	evalgm	MaxClique	wcsp	700	boolean	yes	7303324
evalgm/WPMS/MaxClique/p_hat700-2.clq.wcsp	evalgm	MaxClique	wcsp	700	boolean	yes	4892887
evalgm/WPMS/MaxClique/p_hat700-3.clq.wcsp	evalgm	MaxClique	wcsp	700	boolean	yes	2461501
evalgm/WPMS/MaxClique/san1000.clq.wcsp	evalgm	MaxClique	wcsp	1000	boolean	yes	10176970
evalgm/WPMS/MaxClique/san200_0.7_1.clq.wcsp	evalgm	MaxClique	wcsp	200	boolean	yes	236522
evalgm/WPMS/MaxClique/san200_0.7_2.clq.wcsp	evalgm	MaxClique	wcsp	200	boolean	yes	236650
evalgm/WPMS/MaxClique/san200_0.9_1.clq.wcsp	evalgm	MaxClique	wcsp	200	boolean	yes	81832
evalgm/WPMS/MaxClique/san200_0.9_2.clq.wcsp	evalgm	MaxClique	wcsp	200	boolean	yes	81671
evalgm/WPMS/MaxClique/san200_0.9_3.clq.wcsp	evalgm	MaxClique	wcsp	200	boolean	yes	81722
evalgm/WPMS/MaxClique/san400_0.5_1.clq.wcsp	evalgm	MaxClique	wcsp	400	boolean	yes	1582660
evalgm/WPMS/MaxClique/san400_0.7_1.clq.wcsp	evalgm	MaxClique	wcsp	400	boolean	yes	953163
evalgm/WPMS/MaxClique/san400_0.7_2.clq.wcsp	evalgm	MaxClique	wcsp	400	boolean	yes	953134
evalgm/WPMS/MaxClique/san400_0.7_3.clq.wcsp	evalgm	MaxClique	wcsp	400	boolean	yes	953084
evalgm/WPMS/MaxClique/san400_0.9_1.clq.wcsp	evalgm	MaxClique	wcsp	400	boolean	yes	323515
evalgm/WPMS/MaxClique/sanr200_0.7.clq.wcsp	evalgm	MaxClique	wcsp	200	boolean	yes	238994
evalgm/WPMS/MaxClique/sanr200_0.9.clq.wcsp	evalgm	MaxClique	wcsp	200	boolean	yes	83515
evalgm/WPMS/MaxClique/sanr400_0.5.clq.wcsp	evalgm	MaxClique	wcsp	400	boolean	yes	1579382
evalgm/WPMS/MaxClique/sanr400_0.7.clq.wcsp	evalgm	MaxClique	wcsp	400	boolean	yes	952850
evalgm/WPMS/MIPLib/normalized-mps-v2-20-10-bm23.opb.msat.wcsp	evalgm	MIPLib	wcsp	8642	domain1	yes	1304225
evalgm/WPMS/MIPLib/normalized-mps-v2-20-10-cracpb1.opb.msat.wcsp	evalgm	MIPLib	wcsp	17336	domain1	yes	3659567
evalgm/WPMS/MIPLib/normalized-mps-v2-20-10-l152lav.opb.msat.wcsp	evalgm	MIPLib	wcsp	24570	domain1	yes	5918677
evalgm/WPMS/MIPLib/normalized-mps-v2-20-10-lp4l.opb.msat.wcsp	evalgm	MIPLib	wcsp	10516	domain1	yes	2274258
evalgm/WPMS/MIPLib/normalized-mps-v2-20-10-lseu.opb.msat.wcsp	evalgm	MIPLib	wcsp	5931	domain1	yes	1091091
evalgm/WPMS/MIPLib/normalized-mps-v2-20-10-mod008.opb.msat.wcsp	evalgm	MIPLib	wcsp	10309	domain1	yes	3069758
evalgm/WPMS/MIPLib/normalized-mps-v2-20-10-mod010.opb.msat.wcsp	evalgm	MIPLib	wcsp	24776	domain1	yes	5408719
evalgm/WPMS/MIPLib/normalized-mps-v2-20-10-p0033.opb.msat.wcsp	evalgm	MIPLib	wcsp	548	domain1	yes	93940
evalgm/WPMS/MIPLib/normalized-mps-v2-20-10-p0040.opb.msat.wcsp	evalgm	MIPLib	wcsp	123	domain1	yes	14485
evalgm/WPMS/MIPLib/normalized-mps-v2-20-10-p0201.opb.msat.wcsp	evalgm	MIPLib	wcsp	4746	domain1	yes	1101340
evalgm/WPMS/MIPLib/normalized-mps-v2-20-10-p0548.opb.msat.wcsp	evalgm	MIPLib	wcsp	5519	domain1	yes	1198950
evalgm/WPMS/MIPLib/normalized-mps-v2-20-10-sentoy.opb.msat.wcsp	evalgm	MIPLib	wcsp	13262	domain1	yes	3965503
evalgm/WPMS/PackupWeighted/103c9978-5408-11df-9bc1-00163e7a6f5e_l1.wcsp	evalgm	PackupWeighted	wcsp	7076	domain1	yes	847410
evalgm/WPMS/PackupWeighted/1aabfc32-d491-11df-9a24-00163e3d3b7c_l2.wcsp	evalgm	PackupWeighted	wcsp	22590	domain1	yes	2536935
evalgm/WPMS/PackupWeighted/26f3d4cc-d470-11df-9e6c-00163e3d3b7c_l2.wcsp	evalgm	PackupWeighted	wcsp	21574	domain1	yes	2020897
evalgm/WPMS/PackupWeighted/29180036-5408-11df-9f57-00163e7a6f5e_l1.wcsp	evalgm	PackupWeighted	wcsp	7076	domain1	yes	847410
evalgm/WPMS/PackupWeighted/29180036-5408-11df-9f57-00163e7a6f5e_l2.wcsp	evalgm	PackupWeighted	wcsp	8582	domain1	yes	888016
evalgm/WPMS/PackupWeighted/2c3aece6-c8b2-11df-a040-00163e3d3b7c_l1.wcsp	evalgm	PackupWeighted	wcsp	18497	domain1	yes	2178989
evalgm/WPMS/PackupWeighted/2c3aece6-c8b2-11df-a040-00163e3d3b7c_l2.wcsp	evalgm	PackupWeighted	wcsp	25554	domain1	yes	2514667
evalgm/WPMS/PackupWeighted/3e4f8550-0b33-11df-942d-00163e1d94dc_l1.wcsp	evalgm	PackupWeighted	wcsp	2251	domain1	yes	275024
evalgm/WPMS/PackupWeighted/3e4f8550-0b33-11df-942d-00163e1d94dc_l2.wcsp	evalgm	PackupWeighted	wcsp	2251	domain1	yes	275024
evalgm/WPMS/PackupWeighted/4a69cf16-c731-11df-9182-00163e3d3b7c_l1.wcsp	evalgm	PackupWeighted	wcsp	1458	domain1	yes	175117
evalgm/WPMS/PackupWeighted/4a69cf16-c731-11df-9182-00163e3d3b7c_l2.wcsp	evalgm	PackupWeighted	wcsp	24995	domain1	yes	3225326
evalgm/WPMS/PackupWeighted/4ede8d96-c17a-11df-a7c5-00163e3d3b7c_l1.wcsp	evalgm	PackupWeighted	wcsp	1063	boolean	yes	124782
evalgm/WPMS/PackupWeighted/5698a62c-c731-11df-9bb9-00163e3d3b7c_l1.wcsp	evalgm	PackupWeighted	wcsp	1458	domain1	yes	175117
evalgm/WPMS/PackupWeighted/56ae4afa-0b33-11df-8a2b-00163e1d94dc_l1.wcsp	evalgm	PackupWeighted	wcsp	2251	domain1	yes	216376
evalgm/WPMS/PackupWeighted/56e31304-c17a-11df-b070-00163e3d3b7c_l1.wcsp	evalgm	PackupWeighted	wcsp	1063	boolean	yes	124782
evalgm/WPMS/PackupWeighted/6b0d1da0-c730-11df-a7c5-00163e3d3b7c_l1.wcsp	evalgm	PackupWeighted	wcsp	1518	boolean	yes	186757
evalgm/WPMS/PackupWeighted/7bf50d1c-9b1b-11df-8b50-00163e46d37a_l1.wcsp	evalgm	PackupWeighted	wcsp	7343	domain1	yes	991436
evalgm/WPMS/PackupWeighted/7bf50d1c-9b1b-11df-8b50-00163e46d37a_l2.wcsp	evalgm	PackupWeighted	wcsp	8313	domain1	yes	1017626
evalgm/WPMS/PackupWeighted/7f80e4f0-4fe9-11e0-acd7-00163e1e087d_l1.wcsp	evalgm	PackupWeighted	wcsp	1093	domain1	yes	110777
evalgm/WPMS/PackupWeighted/7f80e4f0-4fe9-11e0-acd7-00163e1e087d_l2.wcsp	evalgm	PackupWeighted	wcsp	14035	domain1	yes	1310668
evalgm/WPMS/PackupWeighted/80cfe9a6-9b1b-11df-965e-00163e46d37a_l1.wcsp	evalgm	PackupWeighted	wcsp	7343	domain1	yes	991436
evalgm/WPMS/PackupWeighted/80e3fda2-9501-11e0-8001-00163e1e087d_l2.wcsp	evalgm	PackupWeighted	wcsp	7020	domain1	yes	636348
evalgm/WPMS/PackupWeighted/8222799a-9af8-11df-8b50-00163e46d37a_l1.wcsp	evalgm	PackupWeighted	wcsp	7341	domain1	yes	990118
evalgm/WPMS/PackupWeighted/8222799a-9af8-11df-8b50-00163e46d37a_l2.wcsp	evalgm	PackupWeighted	wcsp	8311	domain1	yes	1016308
evalgm/WPMS/PackupWeighted/8680dd8a-8600-11e0-b285-00163e1e087d_l2.wcsp	evalgm	PackupWeighted	wcsp	20150	domain1	yes	3178085
evalgm/WPMS/PackupWeighted/8afdd89e-51b8-11e0-acd7-00163e1e087d_l1.wcsp	evalgm	PackupWeighted	wcsp	1087	domain1	yes	118461
evalgm/WPMS/PackupWeighted/8b0e7c16-bab4-11e0-a883-00163e1e087d_l2.wcsp	evalgm	PackupWeighted	wcsp	22337	domain1	yes	3026118
evalgm/WPMS/PackupWeighted/978532fa-c730-11df-b070-00163e3d3b7c_l1.wcsp	evalgm	PackupWeighted	wcsp	1518	boolean	yes	186757
evalgm/WPMS/PackupWeighted/a754ac72-95cc-11e0-9181-00163e1e087d_l2.wcsp	evalgm	PackupWeighted	wcsp	7020	domain1	yes	636348
evalgm/WPMS/PackupWeighted/ab9005be-bacc-11e0-b0f6-00163e1e087d_l1.wcsp	evalgm	PackupWeighted	wcsp	491	domain1	yes	56387
evalgm/WPMS/PackupWeighted/ab9005be-bacc-11e0-b0f6-00163e1e087d_l2.wcsp	evalgm	PackupWeighted	wcsp	22337	domain1	yes	3026118
evalgm/WPMS/PackupWeighted/b2540c52-51b7-11e0-aa4f-00163e1e087d_l1.wcsp	evalgm	PackupWeighted	wcsp	1087	domain1	yes	118461
evalgm/WPMS/PackupWeighted/bccf69ae-db9e-11df-9a24-00163e3d3b7c_l1.wcsp	evalgm	PackupWeighted	wcsp	10165	domain1	yes	1263004
evalgm/WPMS/PackupWeighted/c2164c84-b015-11df-8b50-00163e46d37a_l1.wcsp	evalgm	PackupWeighted	wcsp	7272	domain1	yes	244406
evalgm/WPMS/PackupWeighted/c2164c84-b015-11df-8b50-00163e46d37a_l2.wcsp	evalgm	PackupWeighted	wcsp	9264	domain1	yes	297083
evalgm/WPMS/PackupWeighted/ca8f656c-db9e-11df-b9cf-00163e3d3b7c_l2.wcsp	evalgm	PackupWeighted	wcsp	12140	domain1	yes	1320279
evalgm/WPMS/PackupWeighted/caefdef6-3477-11e0-84ef-00163e3d3b7c_l1.wcsp	evalgm	PackupWeighted	wcsp	8896	domain1	yes	844133
evalgm/WPMS/PackupWeighted/caefdef6-3477-11e0-84ef-00163e3d3b7c_l2.wcsp	evalgm	PackupWeighted	wcsp	10821	domain1	yes	896646
evalgm/WPMS/PackupWeighted/cff22854-9512-11e0-8001-00163e1e087d_l2.wcsp	evalgm	PackupWeighted	wcsp	7020	domain1	yes	636348
evalgm/WPMS/PackupWeighted/d023d256-3477-11e0-bdb2-00163e3d3b7c_l1.wcsp	evalgm	PackupWeighted	wcsp	8896	domain1	yes	844133
evalgm/WPMS/PackupWeighted/d023d256-3477-11e0-bdb2-00163e3d3b7c_l2.wcsp	evalgm	PackupWeighted	wcsp	10821	domain1	yes	896646
evalgm/WPMS/PackupWeighted/d0cc7514-c730-11df-a040-00163e3d3b7c_l1.wcsp	evalgm	PackupWeighted	wcsp	1458	domain1	yes	175117
evalgm/WPMS/PackupWeighted/d5026b8e-3477-11e0-986e-00163e3d3b7c_l1.wcsp	evalgm	PackupWeighted	wcsp	8896	domain1	yes	844133
evalgm/WPMS/PackupWeighted/dba3a3fe-3477-11e0-9e6c-00163e3d3b7c_l1.wcsp	evalgm	PackupWeighted	wcsp	8896	domain1	yes	844133
evalgm/WPMS/PackupWeighted/dba3a3fe-3477-11e0-9e6c-00163e3d3b7c_l2.wcsp	evalgm	PackupWeighted	wcsp	10821	domain1	yes	896646
evalgm/WPMS/PackupWeighted/deb285a6-db9e-11df-8f4f-00163e3d3b7c_l2.wcsp	evalgm	PackupWeighted	wcsp	12140	domain1	yes	1320279
evalgm/WPMS/PackupWeighted/e0bd67a6-56d0-11df-b11f-00163e7a6f5e_l1.wcsp	evalgm	PackupWeighted	wcsp	6635	domain1	yes	506423
evalgm/WPMS/PackupWeighted/e0bd67a6-56d0-11df-b11f-00163e7a6f5e_l2.wcsp	evalgm	PackupWeighted	wcsp	8151	domain1	yes	547311
evalgm/WPMS/PackupWeighted/e2f6303a-4fe9-11e0-aa4f-00163e1e087d_l1.wcsp	evalgm	PackupWeighted	wcsp	1093	domain1	yes	110777
evalgm/WPMS/PackupWeighted/e381ba7e-a192-11e0-8647-00163e1e087d_l2.wcsp	evalgm	PackupWeighted	wcsp	7020	domain1	yes	636348
evalgm/WPMS/PackupWeighted/e599f3fc-360e-11e0-986e-00163e3d3b7c_l1.wcsp	evalgm	PackupWeighted	wcsp	8888	domain1	yes	680925
evalgm/WPMS/PackupWeighted/e69a0e36-9ef1-11df-9d4a-00163e46d37a_l1.wcsp	evalgm	PackupWeighted	wcsp	1260	boolean	yes	151280
evalgm/WPMS/PackupWeighted/ec32fc68-7254-11e0-8436-00163e1e087d_l1.wcsp	evalgm	PackupWeighted	wcsp	9075	domain1	yes	694112
evalgm/WPMS/PackupWeighted/eeee44ce-5407-11df-b11f-00163e7a6f5e_l1.wcsp	evalgm	PackupWeighted	wcsp	7076	domain1	yes	847410
evalgm/WPMS/PackupWeighted/eeee44ce-5407-11df-b11f-00163e7a6f5e_l2.wcsp	evalgm	PackupWeighted	wcsp	8582	domain1	yes	888016
evalgm/WPMS/PackupWeighted/f4ebf9e0-360e-11e0-9e6c-00163e3d3b7c_l1.wcsp	evalgm	PackupWeighted	wcsp	8888	domain1	yes	680925
evalgm/WPMS/PackupWeighted/fa3d0fb2-db9e-11df-a0ec-00163e3d3b7c_l1.wcsp	evalgm	PackupWeighted	wcsp	10165	domain1	yes	1263004
evalgm/WPMS/PackupWeighted/ff4a1d84-d490-11df-9e6c-00163e3d3b7c_l1.wcsp	evalgm	PackupWeighted	wcsp	1122	domain1	yes	159075
evalgm/WPMS/PackupWeighted/rand116_l2.wcsp	evalgm	PackupWeighted	wcsp	20091	domain1	yes	2337538
evalgm/WPMS/PackupWeighted/rand118_l2.wcsp	evalgm	PackupWeighted	wcsp	20411	domain1	yes	2185398
evalgm/WPMS/PackupWeighted/rand131_l2.wcsp	evalgm	PackupWeighted	wcsp	20955	domain1	yes	2507966
evalgm/WPMS/PackupWeighted/rand172_l1.wcsp	evalgm	PackupWeighted	wcsp	5111	domain1	yes	786348
evalgm/WPMS/PackupWeighted/rand179_l1.wcsp	evalgm	PackupWeighted	wcsp	5526	domain1	yes	748132
evalgm/WPMS/PackupWeighted/rand196_l1.wcsp	evalgm	PackupWeighted	wcsp	4953	domain1	yes	648250
evalgm/WPMS/PackupWeighted/rand196_l2.wcsp	evalgm	PackupWeighted	wcsp	19818	domain1	yes	3160506
evalgm/WPMS/PackupWeighted/rand208_l1.wcsp	evalgm	PackupWeighted	wcsp	6385	domain1	yes	777964
evalgm/WPMS/PackupWeighted/rand208_l2.wcsp	evalgm	PackupWeighted	wcsp	19895	domain1	yes	2334641
evalgm/WPMS/PackupWeighted/rand213_l2.wcsp	evalgm	PackupWeighted	wcsp	12894	domain1	yes	900414
evalgm/WPMS/PackupWeighted/rand220_l2.wcsp	evalgm	PackupWeighted	wcsp	19976	domain1	yes	2288565
evalgm/WPMS/PackupWeighted/rand242_l1.wcsp	evalgm	PackupWeighted	wcsp	3879	domain1	yes	532416
evalgm/WPMS/PackupWeighted/rand293_l1.wcsp	evalgm	PackupWeighted	wcsp	7246	domain1	yes	1105677
evalgm/WPMS/PackupWeighted/rand307_l2.wcsp	evalgm	PackupWeighted	wcsp	12825	domain1	yes	930669
evalgm/WPMS/PackupWeighted/rand308_l2.wcsp	evalgm	PackupWeighted	wcsp	13182	domain1	yes	1525299
evalgm/WPMS/PackupWeighted/rand30_l1.wcsp	evalgm	PackupWeighted	wcsp	5030	domain1	yes	567345
evalgm/WPMS/PackupWeighted/rand377_l2.wcsp	evalgm	PackupWeighted	wcsp	13601	domain1	yes	1766959
evalgm/WPMS/PackupWeighted/rand381_l1.wcsp	evalgm	PackupWeighted	wcsp	1711	domain1	yes	190241
evalgm/WPMS/PackupWeighted/rand393_l1.wcsp	evalgm	PackupWeighted	wcsp	1879	domain1	yes	245239
evalgm/WPMS/PackupWeighted/rand425_l1.wcsp	evalgm	PackupWeighted	wcsp	6891	domain1	yes	908153
evalgm/WPMS/PackupWeighted/rand446_l1.wcsp	evalgm	PackupWeighted	wcsp	3142	domain1	yes	390318
evalgm/WPMS/PackupWeighted/rand491_l2.wcsp	evalgm	PackupWeighted	wcsp	19835	domain1	yes	2412372
evalgm/WPMS/PackupWeighted/rand507_l1.wcsp	evalgm	PackupWeighted	wcsp	3087	domain1	yes	425364
evalgm/WPMS/PackupWeighted/rand507_l2.wcsp	evalgm	PackupWeighted	wcsp	13240	domain1	yes	2068739
evalgm/WPMS/PackupWeighted/rand547_l2.wcsp	evalgm	PackupWeighted	wcsp	20220	domain1	yes	2228065
evalgm/WPMS/PackupWeighted/rand583_l2.wcsp	evalgm	PackupWeighted	wcsp	12880	domain1	yes	1039983
evalgm/WPMS/PackupWeighted/rand653_l2.wcsp	evalgm	PackupWeighted	wcsp	13264	domain1	yes	1585938
evalgm/WPMS/PackupWeighted/rand695_l1.wcsp	evalgm	PackupWeighted	wcsp	2030	domain1	yes	270536
evalgm/WPMS/PackupWeighted/rand717_l2.wcsp	evalgm	PackupWeighted	wcsp	20877	domain1	yes	2549254
evalgm/WPMS/PackupWeighted/rand752_l1.wcsp	evalgm	PackupWeighted	wcsp	5024	domain1	yes	778795
evalgm/WPMS/PackupWeighted/rand83_l1.wcsp	evalgm	PackupWeighted	wcsp	4264	domain1	yes	492838
evalgm/WPMS/PackupWeighted/rand83_l2.wcsp	evalgm	PackupWeighted	wcsp	19670	domain1	yes	2279281
evalgm/WPMS/PackupWeighted/rand869_l1.wcsp	evalgm	PackupWeighted	wcsp	5018	domain1	yes	670832
evalgm/WPMS/PackupWeighted/rand874_l1.wcsp	evalgm	PackupWeighted	wcsp	6155	domain1	yes	951944
evalgm/WPMS/PackupWeighted/rand892_l1.wcsp	evalgm	PackupWeighted	wcsp	2332	domain1	yes	357293
evalgm/WPMS/PackupWeighted/rand892_l2.wcsp	evalgm	PackupWeighted	wcsp	13295	domain1	yes	2327831
evalgm/WPMS/PackupWeighted/rand929_l2.wcsp	evalgm	PackupWeighted	wcsp	12932	domain1	yes	1427367
evalgm/WPMS/PackupWeighted/rand954_l1.wcsp	evalgm	PackupWeighted	wcsp	2847	domain1	yes	301360
evalgm/WPMS/PackupWeighted/rand981_l2.wcsp	evalgm	PackupWeighted	wcsp	19660	domain1	yes	2438840
evalgm/WPMS/PackupWeighted/rand984_l1.wcsp	evalgm	PackupWeighted	wcsp	4695	domain1	yes	536312
evalgm/WPMS/PackupWeighted/rand984_l2.wcsp	evalgm	PackupWeighted	wcsp	21389	domain1	yes	2575584
evalgm/WPMS/PlanningWithPref/WCNF_pathways_p01.wcsp	evalgm	PlanningWithPref	wcsp	1006	domain1	yes	221496
evalgm/WPMS/PlanningWithPref/WCNF_pathways_p02.wcsp	evalgm	PlanningWithPref	wcsp	1549	domain1	yes	326947
evalgm/WPMS/PlanningWithPref/WCNF_pathways_p03.wcsp	evalgm	PlanningWithPref	wcsp	2497	domain1	yes	607734
evalgm/WPMS/PlanningWithPref/WCNF_pathways_p04.wcsp	evalgm	PlanningWithPref	wcsp	2999	domain1	yes	723043
evalgm/WPMS/PlanningWithPref/WCNF_pathways_p05.wcsp	evalgm	PlanningWithPref	wcsp	5233	domain1	yes	1345059
evalgm/WPMS/PlanningWithPref/WCNF_pathways_p06.wcsp	evalgm	PlanningWithPref	wcsp	14267	domain1	yes	4748019
evalgm/WPMS/PlanningWithPref/WCNF_pathways_p07.wcsp	evalgm	PlanningWithPref	wcsp	10696	domain1	yes	3235251
evalgm/WPMS/PlanningWithPref/WCNF_pathways_p08.wcsp	evalgm	PlanningWithPref	wcsp	12307	domain1	yes	3753811
evalgm/WPMS/PlanningWithPref/WCNF_pathways_p09.wcsp	evalgm	PlanningWithPref	wcsp	9029	domain1	yes	2614867
evalgm/WPMS/PlanningWithPref/WCNF_pathways_p10.wcsp	evalgm	PlanningWithPref	wcsp	16015	domain1	yes	5375280
evalgm/WPMS/PlanningWithPref/WCNF_pathways_p11.wcsp	evalgm	PlanningWithPref	wcsp	6698	domain1	yes	1885720
evalgm/WPMS/PlanningWithPref/WCNF_pathways_p12.wcsp	evalgm	PlanningWithPref	wcsp	10731	domain1	yes	2996575
evalgm/WPMS/PlanningWithPref/WCNF_pathways_p14.wcsp	evalgm	PlanningWithPref	wcsp	9172	domain1	yes	2562623
evalgm/WPMS/PlanningWithPref/WCNF_pathways_p16.wcsp	evalgm	PlanningWithPref	wcsp	23858	domain1	yes	7597050
evalgm/WPMS/PlanningWithPref/WCNF_pathways_p17.wcsp	evalgm	PlanningWithPref	wcsp	28062	domain1	yes	9210581
evalgm/WPMS/PlanningWithPref/WCNF_pathways_p18.wcsp	evalgm	PlanningWithPref	wcsp	10946	domain1	yes	2974103
evalgm/WPMS/PlanningWithPref/WCNF_pathways_p20.wcsp	evalgm	PlanningWithPref	wcsp	14507	domain1	yes	4199384
evalgm/WPMS/PlanningWithPref/WCNF_storage_p01.wcsp	evalgm	PlanningWithPref	wcsp	507	domain1	yes	88971
evalgm/WPMS/PlanningWithPref/WCNF_storage_p02.wcsp	evalgm	PlanningWithPref	wcsp	4217	domain1	yes	1198520
evalgm/WPMS/PlanningWithPref/WCNF_storage_p03.wcsp	evalgm	PlanningWithPref	wcsp	6892	domain1	yes	2150254
evalgm/WPMS/PlanningWithPref/WCNF_storage_p04.wcsp	evalgm	PlanningWithPref	wcsp	5100	domain1	yes	1668885
evalgm/WPMS/PlanningWithPref/WCNF_storage_p05.wcsp	evalgm	PlanningWithPref	wcsp	16814	domain1	yes	2838248
evalgm/WPMS/PlanningWithPref/WCNF_storage_p06.wcsp	evalgm	PlanningWithPref	wcsp	19877	domain1	yes	3401694
evalgm/WPMS/PlanningWithPref/WCNF_storage_p07.wcsp	evalgm	PlanningWithPref	wcsp	36639	domain1	yes	7283352
evalgm/WPMS/PlanningWithPref/WCNF_trucks_p01.wcsp	evalgm	PlanningWithPref	wcsp	6681	domain1	yes	1799140
evalgm/WPMS/PlanningWithPref/WCNF_trucks_p02.wcsp	evalgm	PlanningWithPref	wcsp	16880	domain1	yes	5239531
evalgm/WPMS/PlanningWithPref/WCNF_trucks_p03.wcsp	evalgm	PlanningWithPref	wcsp	25736	domain1	yes	8729651
evalgm/WPMS/PlanningWithPref/WCNF_trucks_p04.wcsp	evalgm	PlanningWithPref	wcsp	46429	domain1	yes	21689969
evalgm/WPMS/PlanningWithPref/WCNF_trucks_p05.wcsp	evalgm	PlanningWithPref	wcsp	69409	domain1	yes	34814914
evalgm/WPMS/TimeTabling/comp01.wcsp	evalgm	TimeTabling	wcsp	13864	domain1	yes	2968549
